Track,Artist,Album,URL,Genre,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo
Carta Aberta - Ao Vivo Em Brasília,Henrique & Juliano,Igual Ou Melhor Que Eu,https://open.spotify.com/track/1hUEjntgSu6PzukT1RPhKM,sertanejo,0.462,0.633,-7.859,0.561,0.859,0.0,0.981,0.406,88.733
"Let It Go - From ""Frozen""/Soundtrack Version",Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),https://open.spotify.com/track/0qcr5FMsEO85NAQjrlDRKo,show-tunes,0.543,0.485,-6.85,0.0305,0.558,0.0,0.12,0.371,136.961
Where You Are,Christopher Jackson,Moana (Original Motion Picture Soundtrack/Deluxe Edition),https://open.spotify.com/track/2bwSCIuNtVrQPVddCi8sOW,show-tunes,0.707,0.656,-9.279,0.173,0.743,0.0,0.172,0.748,118.037
Into the Unknown,Idina Menzel,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W,show-tunes,0.323,0.405,-8.533,0.0413,0.849,0.000544,0.138,0.274,145.104
Satisfied,Renée Elise Goldsberry,Hamilton (Original Broadway Cast Recording),https://open.spotify.com/track/3dP0pLbg9OfVwssDjp9aT0,show-tunes,0.707,0.593,-8.581,0.0949,0.287,0.0,0.15,0.478,123.772
Alexander Hamilton,Leslie Odom Jr.,Hamilton (Original Broadway Cast Recording),https://open.spotify.com/track/4TTV7EcfroSLWzXRY6gLv6,show-tunes,0.609,0.435,-7.861,0.285,0.522,0.0,0.118,0.552,131.995
You'll Be Back,Jonathan Groff,Hamilton (Original Broadway Cast Recording),https://open.spotify.com/track/6OG1S805gIrH5nAQbEOPY3,show-tunes,0.607,0.466,-7.562,0.0578,0.39,0.0,0.135,0.434,121.741
The Other Side,Hugh Jackman,The Greatest Showman (Original Motion Picture Soundtrack),https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,show-tunes,0.638,0.795,-8.45,0.302,0.00433,0.00139,0.153,0.31,153.99
The Schuyler Sisters,Renée Elise Goldsberry,Hamilton (Original Broadway Cast Recording),https://open.spotify.com/track/71X7bPDljJHrmEGYCe7kQ8,show-tunes,0.74,0.727,-6.253,0.278,0.187,0.0,0.627,0.792,101.409
A Million Dreams,Ziv Zaifman,The Greatest Showman (Original Motion Picture Soundtrack),https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,show-tunes,0.265,0.312,-11.689,0.0569,0.243,0.0,0.0893,0.0998,54.747
My Shot,Lin-Manuel Miranda,Hamilton (Original Broadway Cast Recording),https://open.spotify.com/track/4cxvludVmQxryrnx1m9FqL,show-tunes,0.698,0.649,-6.764,0.415,0.15,0.0,0.0903,0.568,180.466
Strangers,Kenya Grace,Strangers,https://open.spotify.com/track/5mjYQaktjmjcMKcUIcqz4s,singer-songwriter,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.219,0.416,169.982
Daylight,David Kushner,Daylight,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,singer-songwriter,0.508,0.43,-9.475,0.0335,0.83,0.000441,0.093,0.324,130.09
From The Start,Laufey,From The Start,https://open.spotify.com/track/1Ukxccao1BlWrPhYkcXbwZ,singer-songwriter,0.664,0.405,-7.413,0.08,0.877,0.000765,0.11,0.743,81.89
Work Song,Hozier,Hozier (Expanded Edition),https://open.spotify.com/track/5TgEJ62DOzBpGxZ7WRsrqb,singer-songwriter,0.531,0.363,-7.672,0.0608,0.749,0.0,0.112,0.259,121.412
Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,Until I Found You (Em Beihold Version),https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN,singer-songwriter,0.551,0.55,-5.339,0.0286,0.777,0.0,0.202,0.342,101.19
ceilings,Lizzy McAlpine,five seconds flat,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,singer-songwriter,0.516,0.322,-11.762,0.0292,0.473,0.00194,0.215,0.261,148.005
Take Me to Church,Hozier,Hozier (Expanded Edition),https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,singer-songwriter,0.566,0.664,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945
Falling Behind,Laufey,Everything I Know About Love,https://open.spotify.com/track/4KGGeE7RJsgLNZmnxGFlOj,singer-songwriter,0.449,0.353,-12.986,0.0915,0.942,0.0786,0.109,0.55,165.888
golden hour,JVKE,this is what ____ feels like (Vol. 1-4),https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,singer-songwriter,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467
Sunroof,Nicky Youre,Good Times Go,https://open.spotify.com/track/5YqEzk3C5c3UZ1D5fJUlXA,singer-songwriter,0.768,0.714,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443
Santeria,Sublime,Sublime,https://open.spotify.com/track/2hnMS47jN0etwvFPzYk11f,ska,0.682,0.765,-5.021,0.0395,0.0268,3.42e-05,0.188,0.567,90.807
"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",https://open.spotify.com/track/6TfBA04WJ3X1d1wXhaCFVT,ska,0.55,0.917,-3.159,0.0638,0.00428,0.0,0.197,0.601,126.115
What I Got,Sublime,Sublime,https://open.spotify.com/track/3B4q6KbHbGV51HO3GznBFF,ska,0.804,0.696,-7.47,0.0899,0.00877,0.000985,0.314,0.657,95.721
The Kids Aren't Alright,The Offspring,Americana,https://open.spotify.com/track/4EchqUKQ3qAQuRNKmeIpnf,ska,0.523,0.943,-4.203,0.0337,0.00704,3.81e-05,0.0579,0.766,99.607
Self Esteem,The Offspring,Smash,https://open.spotify.com/track/1FkoVC85Ds3mFoK0fVqEqP,ska,0.488,0.862,-7.595,0.0476,0.0204,0.0,0.359,0.706,104.56
Wrong Way,Sublime,Sublime,https://open.spotify.com/track/2PdIo7ewQPuAsP99LVg9uy,ska,0.69,0.681,-5.653,0.0379,0.0623,0.0,0.137,0.911,75.034
Doin' Time,Sublime,Sublime,https://open.spotify.com/track/4eamJr2k9YDH8j58RSTmSc,ska,0.708,0.757,-5.121,0.0791,0.0362,0.0,0.17,0.552,80.976
Come Out and Play,The Offspring,Smash,https://open.spotify.com/track/5JJDu0Z5DKe7mR31MGksSg,ska,0.519,0.77,-8.788,0.0809,0.0675,3.48e-06,0.0762,0.921,158.29
Badfish,Sublime,Jah Won't Pay The Bills,https://open.spotify.com/track/4paJ10JPNCyOaLtz2cY928,ska,0.801,0.548,-5.482,0.0516,0.0854,0.000232,0.387,0.627,92.059
Lamento Boliviano,Los Enanitos Verdes,Big Bang,https://open.spotify.com/track/6Pur3hWy6Nzc27ilmsp5HA,ska,0.714,0.735,-7.125,0.0306,0.176,0.000622,0.115,0.68,123.57
Clean White Noise - Loopable with no fade,White Noise Baby Sleep,Best White Noise for Baby Sleep - Loopable with No Fade,https://open.spotify.com/track/2bRKxuH1o7pTmb1y4GfdEc,sleep,0.0,0.00342,-28.46,0.0,0.791,1.0,0.111,0.0,0.0
Brown Sleep Noise,Sleep Miracle,Brown Sleep Noise,https://open.spotify.com/track/5UBonaClAZVfzxJNn8nnhh,sleep,0.0555,0.0837,-30.397,0.147,0.116,1.0,0.112,0.06,59.509
White Noise - 145 hz,Granular,Unison,https://open.spotify.com/track/6H4B9gJD6eQlNoEh8q85pP,sleep,0.0,2.03e-05,-40.449,0.0,0.944,0.869,0.112,0.0,0.0
Rolling Ocean Waves,Ocean Waves For Sleep,"Waves of the Sea, Ocean and Lakes",https://open.spotify.com/track/11Rm75lU5EmETsTR22C0gT,sleep,0.127,0.941,-16.083,0.0509,0.813,0.988,0.178,1e-05,82.144
White Noise - 500 hz,Granular,Unison,https://open.spotify.com/track/65rkHetZXO6DQmBh3C2YtW,sleep,0.0,4.98e-05,-32.354,0.0,0.923,0.297,0.11,0.0,0.0
Brown Noise - Loopable with No Fade,White Noise Meditation,"Brown Noise, White Noise, and Binaural Beats Entrainment (Loopable with no Fade)",https://open.spotify.com/track/67iF3DdebmElASIGoebYt1,sleep,0.0,2.01e-05,-15.776,0.0,0.0,0.0,0.0,0.0,0.0
"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise Baby Sleep,White Noise for Sleeping Babies,https://open.spotify.com/track/20GlDz2SYsXF8pzdxguxfe,sleep,0.179,0.00189,-25.2,0.327,0.982,0.279,0.111,1e-05,81.71
Box Fan Sound,Tmsoft’s White Noise Sleep Sounds,Box Fan Sound,https://open.spotify.com/track/575DZcL4PtBm3qoFdilkq8,sleep,0.0,2.03e-05,-25.402,0.0,0.15,0.204,0.112,0.0,0.0
Unistades,Eyla Calmes,Unistades,https://open.spotify.com/track/5x7KQWWwQDcqvMN0HbfjfM,sleep,0.144,0.00324,-40.161,0.041,0.986,0.956,0.105,0.0313,139.52
Herinneringen,Sohn Aelia,Herinneringen,https://open.spotify.com/track/0CMYUXTTTmI6Lwc0opH2XG,sleep,0.0685,0.00342,-37.156,0.0418,0.99,0.91,0.106,0.0581,73.644
Strangers,Kenya Grace,Strangers,https://open.spotify.com/track/5mjYQaktjmjcMKcUIcqz4s,songwriter,0.628,0.523,-8.307,0.0946,0.701,0.00274,0.219,0.416,169.982
Daylight,David Kushner,Daylight,https://open.spotify.com/track/1odExI7RdWc4BT515LTAwj,songwriter,0.508,0.43,-9.475,0.0335,0.83,0.000441,0.093,0.324,130.09
From The Start,Laufey,From The Start,https://open.spotify.com/track/1Ukxccao1BlWrPhYkcXbwZ,songwriter,0.664,0.405,-7.413,0.08,0.877,0.000765,0.11,0.743,81.89
Work Song,Hozier,Hozier (Expanded Edition),https://open.spotify.com/track/5TgEJ62DOzBpGxZ7WRsrqb,songwriter,0.531,0.363,-7.672,0.0608,0.749,0.0,0.112,0.259,121.412
ceilings,Lizzy McAlpine,five seconds flat,https://open.spotify.com/track/2L9N0zZnd37dwF0clgxMGI,songwriter,0.516,0.322,-11.762,0.0292,0.473,0.00194,0.215,0.261,148.005
Until I Found You (with Em Beihold) - Em Beihold Version,Stephen Sanchez,Until I Found You (Em Beihold Version),https://open.spotify.com/track/1Y3LN4zO1Edc2EluIoSPJN,songwriter,0.551,0.55,-5.339,0.0286,0.777,0.0,0.202,0.342,101.19
Take Me to Church,Hozier,Hozier (Expanded Edition),https://open.spotify.com/track/1CS7Sd1u5tWkstBhpssyjP,songwriter,0.566,0.664,-5.303,0.0464,0.634,0.0,0.116,0.437,128.945
Falling Behind,Laufey,Everything I Know About Love,https://open.spotify.com/track/4KGGeE7RJsgLNZmnxGFlOj,songwriter,0.449,0.353,-12.986,0.0915,0.942,0.0786,0.109,0.55,165.888
golden hour,JVKE,this is what ____ feels like (Vol. 1-4),https://open.spotify.com/track/5odlY52u43F5BjByhxg7wg,songwriter,0.515,0.593,-4.801,0.0322,0.653,0.162,0.25,0.153,94.467
Sunroof,Nicky Youre,Good Times Go,https://open.spotify.com/track/5YqEzk3C5c3UZ1D5fJUlXA,songwriter,0.768,0.714,-5.11,0.0401,0.352,0.0,0.15,0.842,131.443
Pink + White,Frank Ocean,Blonde,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8,soul,0.545,0.545,-7.362,0.107,0.667,5.48e-05,0.417,0.549,159.94
Ain't No Mountain High Enough,Marvin Gaye,United,https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX,soul,0.663,0.6,-10.87,0.032,0.43,0.0,0.184,0.8,129.991
Novacane,Frank Ocean,Novacane,https://open.spotify.com/track/4osgfFTICMkcGbbigdsa53,soul,0.762,0.508,-9.112,0.0919,0.0584,0.00126,0.16,0.37,93.51
Lost,Frank Ocean,channel ORANGE,https://open.spotify.com/track/3GZD6HmiNUhxXYf8Gch723,soul,0.913,0.603,-4.892,0.226,0.0272,0.000503,0.167,0.497,123.061
Thinkin Bout You,Frank Ocean,channel ORANGE,https://open.spotify.com/track/7DfFc7a6Rwfi3YQMRbDMau,soul,0.721,0.339,-11.195,0.0532,0.409,0.00153,0.0973,0.2,129.83
My Girl,The Temptations,The Temptations Sing Smokey,https://open.spotify.com/track/745H5CctFr12Mo7cqa1BMH,soul,0.572,0.418,-10.738,0.0349,0.635,0.0,0.0961,0.694,104.566
Ivy,Frank Ocean,Blonde,https://open.spotify.com/track/2ZWlPOoWh0626oTaHrnl2a,soul,0.575,0.386,-9.584,0.037,0.785,0.000289,0.229,0.466,116.408
Set Fire to the Rain,Adele,21,https://open.spotify.com/track/73CMRj62VK8nUS4ezD2wvi,soul,0.603,0.67,-3.882,0.0249,0.00408,1.68e-06,0.112,0.446,107.993
Ain't No Sunshine,Bill Withers,Just As I Am,https://open.spotify.com/track/1k1Bqnv2R0uJXQN4u6LKYt,soul,0.527,0.415,-11.451,0.122,0.457,1.72e-05,0.117,0.515,78.169
Someone Like You,Adele,21,https://open.spotify.com/track/1zwMYTA5nlNjZxYrvBB2pV,soul,0.556,0.319,-8.251,0.0281,0.893,0.0,0.0996,0.294,135.187
Rosas,La Oreja de Van Gogh,París,https://open.spotify.com/track/06p2Ij0lXD45LODQDCov0u,spanish,0.783,0.693,-5.056,0.027,0.622,8.3e-06,0.109,0.528,106.991
Tiroteo - Remix,Marc Seguí,Tiroteo (Remix),https://open.spotify.com/track/4OwhwvKESFtuu06dTgct7i,spanish,0.75,0.522,-7.018,0.0293,0.282,0.0,0.0743,0.601,110.427
Devuélveme a mi chica,Hombres G,Hombres G (Edición 30 Aniversario),https://open.spotify.com/track/1Wrzhfa5bNlqvsnCztz190,spanish,0.603,0.843,-7.597,0.0557,0.0031,0.0337,0.445,0.503,172.676
Colgando en tus manos (con Marta Sánchez),Carlos Baute,De mi puño y letra - Edicion Coleccionista,https://open.spotify.com/track/3UI9I3e1g1y5T3SMfdgfGO,spanish,0.836,0.637,-4.803,0.0367,0.535,0.0,0.129,0.875,120.025
AQYNE,Aitana,alpha,https://open.spotify.com/track/3dFu4LIz5TqqWRISI7CJj1,spanish,0.763,0.71,-4.322,0.033,0.0878,0.000101,0.0678,0.763,124.008
cómo dormiste?,Rels B,cómo dormiste?,https://open.spotify.com/track/3fjN3y5x4hN53rykAN2LHQ,spanish,0.627,0.429,-8.255,0.234,0.238,0.0,0.122,0.565,126.426
El Sol No Regresa,La Quinta Estacion,Recuérdame Con Cartas Y Algo Más... Los Exitos (Deluxe Edition),https://open.spotify.com/track/0c8f8b76ThPP2MInXEZyTY,spanish,0.579,0.898,-3.217,0.0439,0.0505,0.0,0.213,0.635,127.876
A Mí,Rels B,A Mí,https://open.spotify.com/track/7MmrcXVA7A5zZ2CbDuGHNa,spanish,0.846,0.548,-6.397,0.256,0.241,0.0713,0.0419,0.516,94.925
Movezz en silencio,Cruz Cafuné,Me Muevo Con Dios,https://open.spotify.com/track/1Hrucz5n0cjYuPApCk8VkL,spanish,0.807,0.31,-15.911,0.347,0.562,1.01e-05,0.0966,0.401,111.047
Te quiero,Hombres G,Las baladas (Los singles vol II),https://open.spotify.com/track/6tu2FHuKL9C8pwNrityweQ,spanish,0.736,0.711,-5.503,0.0352,0.0029,0.000275,0.0948,0.72,112.305
Getting Dawn,Dusty Decks,Getting Dawn,https://open.spotify.com/track/3sV1oufAUOgDqU6MyofWXe,study,0.709,0.408,-10.823,0.0882,0.303,0.877,0.091,0.268,86.094
Monte Carle,DLJ,Monte Carle,https://open.spotify.com/track/4Y4dzMppLM00JInQ1bwdVa,study,0.778,0.435,-9.454,0.105,0.692,0.0021,0.351,0.507,84.059
Hollow Point,Wishes and Dreams,Hollow Point,https://open.spotify.com/track/6epn0zOER9DSvFq20ye04C,study,0.672,0.332,-12.013,0.0289,0.918,0.914,0.135,0.0863,120.102
Into The Mist,Jam'addict,Into The Mist,https://open.spotify.com/track/7o28ZRUeg9Pyc634Tb61lE,study,0.511,0.157,-15.409,0.041,0.495,0.898,0.109,0.0646,144.031
Lightways,xander.,Lightways,https://open.spotify.com/track/2CPrRvxxnaiSgujFmCsS82,study,0.629,0.414,-13.698,0.278,0.245,0.753,0.304,0.422,165.651
Guidance,Rosa Mahoney,Guidance,https://open.spotify.com/track/02tOh7uEWKJ6NmbbU8bRbp,study,0.697,0.545,-9.359,0.305,0.713,0.818,0.43,0.426,84.018
no worriezz,uniqlesse,no worriezz,https://open.spotify.com/track/1cOQS9uGWr6LzyeL9f1J4T,study,0.668,0.648,-6.316,0.107,0.592,0.837,0.0889,0.411,169.911
Spooky Forest,Dosi,A Lofi Chill Halloween,https://open.spotify.com/track/0q7iO29wLtAFdolXFtCNR4,study,0.615,0.157,-16.996,0.0294,0.945,0.957,0.128,0.108,83.972
A Day In The Cabin,KioKo,A Day In The Cabin,https://open.spotify.com/track/2wIcsFo0ngg3ykkVdgXRB0,study,0.617,0.194,-18.821,0.0404,0.909,0.904,0.106,0.281,143.964
Autumn Leaves,Otaam,Autumn Leaves,https://open.spotify.com/track/0TVNasZT7dOG7EJAxilDx1,study,0.575,0.321,-16.085,0.0372,0.851,0.885,0.111,0.214,140.052
Habits (Stay High),Tove Lo,Queen Of The Clouds,https://open.spotify.com/track/14OxJlLdcHNpgsm4DRwDOB,swedish,0.729,0.65,-3.539,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02
Dancing Queen,ABBA,Arrival,https://open.spotify.com/track/0GjEhVFGZW8afUYGChu3Rr,swedish,0.543,0.87,-6.514,0.0428,0.358,0.000939,0.792,0.754,100.804
Lovefool,The Cardigans,First Band On The Moon (Remastered),https://open.spotify.com/track/7aQjPecQdIuNd1sz3KCDhD,swedish,0.704,0.636,-6.029,0.0252,0.0344,0.0,0.35,0.89,111.845
Step On Me,The Cardigans,First Band On The Moon (Remastered),https://open.spotify.com/track/6ZaiqbV2GfUtrUlhsu58fN,swedish,0.331,0.471,-5.631,0.0299,0.00644,0.0,0.0653,0.142,90.057
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,https://open.spotify.com/track/3vkQ5DAB1qQMYO4Mr9zJN6,swedish,0.749,0.491,-9.655,0.0403,0.02,0.00899,0.159,0.536,119.528
I Love It (feat. Charli XCX),Icona Pop,THIS IS... ICONA POP,https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq,swedish,0.711,0.906,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
Talking Body,Tove Lo,Queen Of The Clouds,https://open.spotify.com/track/2tpfxAXiI52znho4WE3XFA,swedish,0.736,0.761,-5.449,0.0338,0.0966,0.0,0.0823,0.114,119.999
Lush Life,Zara Larsson,So Good,https://open.spotify.com/track/1rIKgCH4H52lrvDcz50hS8,swedish,0.694,0.712,-3.923,0.046,0.132,0.0,0.211,0.799,98.023
Young Folks,Peter Bjorn and John,Writer's Block,https://open.spotify.com/track/4dyx5SzxPPaD8xQIid5Wjj,swedish,0.699,0.812,-6.005,0.0377,0.0164,0.000763,0.105,0.662,138.185
Dancing In The Moonlight (feat. NEIMY),Jubël,Dancing In The Moonlight (feat. NEIMY),https://open.spotify.com/track/4GSDkZt7GcmzBWmsMcpaVO,swedish,0.659,0.615,-5.865,0.0644,0.27,0.0,0.187,0.193,119.843
Everybody Wants To Rule The World,Tears For Fears,Songs From The Big Chair (Super Deluxe Edition),https://open.spotify.com/track/4RvWPyQ5RL0ao9LPZeSouE,synth-pop,0.645,0.795,-12.095,0.0527,0.347,0.00389,0.104,0.535,112.067
Take on Me,a-ha,Hunting High and Low,https://open.spotify.com/track/2WfaOiMkCvy7F5fcp2zZ8L,synth-pop,0.573,0.902,-7.638,0.054,0.018,0.00125,0.0928,0.876,84.412
Habits (Stay High),Tove Lo,Queen Of The Clouds,https://open.spotify.com/track/14OxJlLdcHNpgsm4DRwDOB,synth-pop,0.729,0.65,-3.539,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02
Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),https://open.spotify.com/track/1TfqLAPs4K3s2rJMoCokcS,synth-pop,0.692,0.711,-7.498,0.0317,0.225,0.0,0.12,0.875,125.135
Tainted Love,Soft Cell,Non-Stop Erotic Cabaret,https://open.spotify.com/track/0cGG2EouYCEEC3xfa0tDFV,synth-pop,0.5,0.501,-8.284,0.0376,0.462,0.0,0.26,0.623,144.438
Call Me,Blondie,Call Me,https://open.spotify.com/track/7HKxTNVlkHsfMLhigmhC0I,synth-pop,0.554,0.833,-6.667,0.0347,0.000646,0.0025,0.0737,0.773,142.673
Genesis,Grimes,Visions,https://open.spotify.com/track/3cjvqsvvU80g7WJPMVh8iq,synth-pop,0.611,0.677,-6.745,0.034,0.0764,0.0698,0.241,0.233,166.04
Never Gonna Give You Up,Rick Astley,Whenever You Need Somebody,https://open.spotify.com/track/4cOdK2wGLETKBW3PvgPWqT,synth-pop,0.721,0.939,-11.823,0.0376,0.115,3.79e-05,0.108,0.914,113.309
I Love It (feat. Charli XCX),Icona Pop,THIS IS... ICONA POP,https://open.spotify.com/track/6HZ9VeI5IRFCNQLXhpF4bq,synth-pop,0.711,0.906,-2.671,0.0284,0.00952,1.64e-05,0.153,0.824,125.916
Just What I Needed,The Cars,The Cars,https://open.spotify.com/track/4alHo6RGd0D3OUbTPExTHN,synth-pop,0.619,0.579,-9.307,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224
Scent of a Woman: Tango (Por Una Cabeza),Carlos Gardel,Cinema Serenade,https://open.spotify.com/track/3mGkPsZbHEBf8ZT1ExZnww,tango,0.349,0.134,-21.963,0.0505,0.821,0.0487,0.0464,0.429,118.069
Café 1930,Astor Piazzolla,¡Bailemos!,https://open.spotify.com/track/4GmpwtKCSTWESFjSdLTFB1,tango,0.236,0.0957,-19.392,0.0473,0.954,0.348,0.108,0.142,79.181
Por Una Cabeza,Carlos Gardel,Los Exitos De Sus Peliculas,https://open.spotify.com/track/4UOt0ObZ4Oqi7LSU1Gzzkq,tango,0.373,0.264,-7.393,0.0571,0.969,0.00869,0.296,0.435,63.924
Oblivion,Astor Piazzolla,Piazzolla Tangos 6,https://open.spotify.com/track/0CShxQaSFFKXY2PxrJIhrB,tango,0.164,0.349,-9.369,0.0359,0.923,0.0121,0.239,0.0788,164.293
Café 1930 (from Histoire du Tango),Astor Piazzolla,Café 1930 (from Histoire du Tango),https://open.spotify.com/track/302ayAsw54X8CEqehpQB6O,tango,0.342,0.157,-12.353,0.0421,0.973,0.303,0.11,0.166,76.713
Libertango,Astor Piazzolla,Cinéma,https://open.spotify.com/track/1xfGVwejnecUhfqr0OCbR4,tango,0.588,0.332,-15.799,0.0392,0.577,0.94,0.0606,0.51,140.121
Por una Cabeza,Carlos Gardel,Las Canciones de Carlos Gardel,https://open.spotify.com/track/1g0seAtP0XDAsFZIoItwid,tango,0.321,0.255,-12.391,0.0403,0.94,0.0224,0.618,0.322,122.642
Volver,Carlos Gardel,Canta El Zorzal,https://open.spotify.com/track/5nnhYchP6RkU7ZROzD97Yv,tango,0.333,0.254,-8.883,0.0544,0.994,0.0234,0.329,0.468,65.259
Toda Mi Vida,Gotan Project,Tango 3.0 Live,https://open.spotify.com/track/72NPhFAescurwmHRNaRd3Q,tango,0.654,0.328,-9.577,0.0405,0.698,0.177,0.0861,0.728,136.167
La cumparsita,Juan D'Arienzo,Orquesta Juan D' Arienzo - La cumparsita,https://open.spotify.com/track/2joB3G4b527szRVC6L5VYL,tango,0.604,0.346,-11.004,0.0496,0.727,0.393,0.0273,0.643,135.439
The Middle,Zedd,The Middle,https://open.spotify.com/track/09IStsImFySgyp0pIQdqAc,techno,0.753,0.657,-3.061,0.0449,0.171,0.0,0.112,0.437,107.01
Clarity,Zedd,Clarity,https://open.spotify.com/track/60wwxj6Dd9NJlirf84wr2c,techno,0.509,0.781,-3.48,0.072,0.0398,0.0,0.0749,0.176,128.0
Everytime We Touch,Cascada,Everytime We Touch (Premium Edition),https://open.spotify.com/track/5YJtMNWKe55yr49cyJgxva,techno,0.633,0.976,-5.362,0.0519,0.00281,1.29e-05,0.382,0.493,142.027
Stay,Zedd,Stay,https://open.spotify.com/track/6uBhi9gBXWjanegOb2Phh0,techno,0.69,0.622,-5.025,0.0622,0.253,0.0,0.116,0.544,102.04
Give It To Me - Full Vocal Mix,Matt Sassari,Give It To Me (Full Vocal Mix),https://open.spotify.com/track/5ZduaRci3iNUiDfJbBfAaf,techno,0.874,0.869,-5.996,0.0315,0.00116,0.00238,0.164,0.726,126.027
Stay The Night - Featuring Hayley Williams Of Paramore,Zedd,Clarity (Deluxe),https://open.spotify.com/track/2QtJA4gbwe1AcanB2p21aP,techno,0.596,0.738,-3.109,0.0411,0.109,0.0,0.0947,0.461,127.961
Your Love (9PM),ATB,Your Love (9PM),https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,techno,0.669,0.784,-5.603,0.112,0.194,6.28e-06,0.115,0.517,125.993
Beautiful Now,Zedd,True Colors,https://open.spotify.com/track/2ISSQPb9LHHiV6ng2NXosL,techno,0.628,0.833,-4.126,0.0282,0.0079,1.48e-05,0.074,0.56,128.003
4:00A.M.,Taeko Onuki,MIGNONNE (Mastered by Bernie Grundman),https://open.spotify.com/track/0zoGVO4bQXG8U6ChKwNgeg,techno,0.631,0.644,-10.81,0.0348,0.341,0.000411,0.0877,0.861,103.376
Good Thing (with Kehlani),Zedd,Good Thing (with Kehlani),https://open.spotify.com/track/5aUSEPNd3m5xliFK4pn5mU,techno,0.693,0.564,-3.857,0.0378,0.399,0.0,0.0409,0.574,185.913
10:35,Tiësto,10:35,https://open.spotify.com/track/6BePGk3eCan4FqaW2X8Qy3,trance,0.696,0.793,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003
BOTH,Tiësto,BOTH,https://open.spotify.com/track/7mobUfp1aL8A6CdugCMWft,trance,0.69,0.933,-3.099,0.0832,0.0252,2.51e-05,0.493,0.523,119.987
The Motto,Tiësto,The Motto,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,trance,0.754,0.763,-4.627,0.0435,0.0301,2.23e-05,0.0901,0.464,117.953
10:35,Tiësto,DRIVE,https://open.spotify.com/track/36gcliMRX1vCpgnrZE3dFZ,trance,0.696,0.793,-5.733,0.097,0.0683,3.78e-06,0.18,0.698,120.003
Lay Low,Tiësto,Lay Low,https://open.spotify.com/track/0zKbDrEXKpnExhGQRe9dxt,trance,0.534,0.855,-4.923,0.183,0.0607,0.000263,0.346,0.42,122.06
Don't Be Shy,Tiësto,Don't Be Shy,https://open.spotify.com/track/0bI7K9Becu2dtXK1Q3cZNB,trance,0.77,0.787,-3.748,0.0583,0.198,0.0,0.262,0.513,119.986
The Business,Tiësto,The Business,https://open.spotify.com/track/6f3Slt0GbA2bPZlz0aIFXN,trance,0.798,0.62,-7.079,0.232,0.414,0.0192,0.112,0.235,120.031
Your Love (9PM),ATB,Your Love (9PM),https://open.spotify.com/track/5YaskwnGDZFDRipaqzbwQx,trance,0.669,0.784,-5.603,0.112,0.194,6.28e-06,0.115,0.517,125.993
Lay Low,Tiësto,DRIVE,https://open.spotify.com/track/3IhM5Mber8KA0NaRNpK2px,trance,0.705,0.663,-5.289,0.0367,0.18,6.74e-06,0.0924,0.38,124.988
Drifting,Tiësto,Drifting,https://open.spotify.com/track/4EmH2iRucAgCOnhuJRotUi,trance,0.625,0.951,-4.866,0.0393,0.0718,0.585,0.164,0.376,130.001
Glory Box,Portishead,Dummy,https://open.spotify.com/track/3Ty7OTBNSigGEpeW2PqcsC,trip-hop,0.51,0.434,-10.004,0.0361,0.177,0.516,0.0603,0.207,119.695
Teardrop,Massive Attack,Mezzanine,https://open.spotify.com/track/67Hna13dNDkZvBpTXRIaOJ,trip-hop,0.615,0.419,-8.8,0.0395,0.0173,0.497,0.135,0.216,76.997
